RunNumber,AlignmentRun,GearFile,BeamEnergy,dut_chip,dut_gain,dut_gain_type,dut_conversion,ref_chip,ref_gain,ref_gain_type,dut_align_x,dut_align_y,dut_pos_z,dut_tilt,dut_turn,dut_rot,ref_align_x,ref_align_y,ref_pos_z,ref_rot
# Warning: no blank before dut_gain,ref_gain
# Warning: don''''t start with tilt = 0 or turn = 0 oe rot = 0: MillePede won''''t work (sin(0) = 0)'
# Warning: don''''t start with pos_z = 0: GBL crash when planes overlap'
# 2015 beams:,

# JANUAR 25
20237,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.445573,0.427617,55.3365,11.0639,0.107502,0.0120132,0.54479,0.0499418,40,0
20238,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.446364,0.427736,55.2378,11.0658,0.101745,0.0120239,0.544798,0.0496914,40,0
20239,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.446512,0.454944,55.3519,9.01645,0.0501994,0.0118138,0.544755,0.0498441,40,0
20240,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.446762,0.454966,55.3295,9.06679,0.0842938,0.0118659,0.544762,0.0498873,40,0

20241,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.455535,-0.0212285,55.4211,7.00789,0.104519,0.011721,0.544639,0.049818,40,0
20242,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.456093,-0.0207955,55.5015,7.02617,0.0961583,0.0116813,0.544896,0.0495417,40,0
20243,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.456124,0.00638848,55.1604,4.9804,0.0910771,0.011508,0.544851,0.0498013,40,0
20244,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.456008,0.00685453,55.4692,4.98469,0.136187,0.0116096,0.544912,0.0492944,40,0
20245,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.455497,0.0318017,55.2823,2.97851,0.109309,0.0113999,0.544726,0.0495042,40,0
20246,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.455632,0.0320216,55.4808,2.95614,-0.0421067,0.0113971,0.544924,0.0494807,40,0
20247,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.455316,0.032446,55.5006,2.93958,0.124069,0.0114364,0.544756,0.0494803,40,0
20248,020182,gear_desy2015_06c.xml,5.2,504,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.455058,0.0552604,55.3449,0.237041,3.40318,0.011383,0.544626,0.0495496,40,0


# changed geometry 06e
20249,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.470001,0.0754849,42.895,-0.955152,-1.2311,0.0111976,0.455613,-0.0359536,40,0
20250,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.468337,0.0757437,43.0458,-1.20369,-0.850533,0.0112895,0.455568,-0.0360963,40,0
20251,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.467766,0.0758694,43.0279,-1.37783,-0.848076,0.0112972,0.455528,-0.0361196,40,0
20252,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.467359,0.0762932,42.9595,-1.85997,-3.23788,0.011255,0.455517,-0.036137,40,0
20253,020249,gear_desy2015_06e.xml,5.2,504,c504-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,0.467045,0.0764423,43.0233,-1.89131,-3.60463,0.0112576,0.455505,-0.036181,40,0
# more runs available here (efficiency?)
