RunNumber,AlignmentRun,GearFile,BeamEnergy,dut_chip,dut_gain,dut_gain_type,dut_conversion,ref_chip,ref_gain,ref_gain_type,dut_align_x,dut_align_y,dut_pos_z,dut_tilt,dut_turn,dut_rot,ref_align_x,ref_align_y,ref_pos_z,ref_rot,skipdut,skipref,skiptel
# Warning: no blank before dut_gain,ref_gain
# Warning: don''''t start with tilt = 0 or turn = 0 oe rot = 0: MillePede won''''t work (sin(0) = 0)'
20758,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.272617,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.161457,-0.0590337,51.4682,56.5196,-0.411521,-0.00611588,0.454082,-0.0555575,40,0,0,0,0
20759,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.272529,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.160776,-0.100153,51.7539,58.5251,-0.435313,-0.00650928,0.454039,-0.0552826,40,0,0,0,0
20760,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.271556,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.161495,-0.145001,51.7461,60.52,-0.466814,-0.00691551,0.453823,-0.0547457,40,0,0,0,0
20761,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.269147,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.162209,-0.194745,51.5771,62.5084,-0.487801,-0.00731301,0.453807,-0.0546067,40,0,0,0,0
20762,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.267518,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.162279,-0.251045,52.0142,64.5103,-0.514458,-0.00781384,0.453816,-0.0539146,40,0,0,0,0
20763,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.266396,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.162781,-0.315654,52.1055,66.5064,-0.551949,-0.00828276,0.453401,-0.0533057,40,0,0,0,0
20764,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.264354,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.162833,-0.390855,52.0213,68.4893,-0.594199,-0.00904405,0.453211,-0.0531096,40,0,0,0,0
20765,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.263075,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.161935,-0.480117,52.1998,70.4917,-0.651208,-0.00998446,0.452693,-0.0526898,40,0,0,0,0
20766,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.253327,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.159896,-0.582437,52.456,72.4949,-0.706123,-0.0109458,0.452825,-0.0521357,40,0,0,0,0
20767,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.249149,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.160227,-0.715435,52.6941,74.4842,-0.794399,-0.0124728,0.452413,-0.0518951,40,0,0,0,0
20768,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.244532,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.159726,-0.885211,52.8802,76.4604,-0.879916,-0.0140318,0.452165,-0.0522309,40,0,0,0,0
20769,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.239448,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.158977,-1.10771,52.9783,78.4682,-1.0321,-0.0162718,0.452067,-0.0525316,40,0,0,0,0
20770,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.234879,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.144967,-1.13387,53.3099,79.4087,-1.15396,-0.0182791,0.452328,-0.0525933,40,0,0,0,0
#20771,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.231393,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.129596,-1.18328,53.5354,80.363,-1.31562,-0.020759,0.452027,-0.0527628,40,0,0,0,0
#20772,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.227498,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.114923,-1.27036,53.7758,81.3291,-1.51236,-0.0239402,0.452382,-0.0527749,40,0,0,0,0
#20773,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.232708,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.0674094,-1.2262,53.9709,82.2513,-1.76887,-0.0282119,0.452429,-0.0528026,40,0,0,0,0
#20774,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.226707,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.0633749,-1.48178,54.3299,83.242,-2.06675,-0.0331051,0.452344,-0.0528582,40,0,0,0,0
#20775,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.221603,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.0530865,-2.09357,54.8252,84.2432,-2.37625,-0.0388,0.452796,-0.0532226,40,0,0,0,0
20776,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.263802,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.146619,-0.280089,51.7627,65.5083,-0.529123,-0.00795364,0.453377,-0.0540307,40,0,0,0,0
20777,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.26742,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145833,-0.221025,52.0076,63.5291,-0.495424,-0.00743068,0.453649,-0.0544281,40,0,0,0,0
20778,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.270772,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145451,-0.168133,51.8637,61.5377,-0.471301,-0.00692229,0.454038,-0.055225,40,0,0,0,0
20779,020749,gear_desy2015_07a.xml,5.2,506,c506-ia24-trim28tb-nochiller-gaincal.dat,desy_weibull_decorr_pos,0.273597,501,c501-ia24-trim30tb-gaincal.dat,desy_weibull_decorr_pos,-0.145965,-0.119507,51.699,59.532,-0.447024,-0.00664338,0.454041,-0.0556142,40,0,0,0,0

